Dates	Flow
2018-11-28	0.000
2018-11-29	0.000
2018-11-30	0.000
2018-12-01	0.000
2018-12-02	0.000
2018-12-03	0.000
2018-12-04	0.000
2018-12-05	0.000
2018-12-06	0.000
2018-12-07	0.000
2018-12-08	0.000
2018-12-09	0.000
2018-12-10	0.000
2018-12-11	0.000
2018-12-12	0.000
2018-12-13	0.000
2018-12-14	0.000
2018-12-15	0.000
2018-12-16	0.000
2018-12-17	0.000
2018-12-18	0.000
2018-12-19	0.000
2018-12-20	0.000
2018-12-21	0.000
2018-12-22	0.000
2018-12-23	0.000
2018-12-24	0.000
2018-12-25	0.000
2018-12-26	0.000
2018-12-27	0.000
2018-12-28	0.000
2018-12-29	0.000
2018-12-30	0.000
2018-12-31	0.000
2019-01-01	0.000
2019-01-02	0.000
2019-01-03	0.000
2019-01-04	0.000
2019-01-05	0.000
2019-01-06	0.000
2019-01-07	0.000
2019-01-08	0.000
2019-01-09	0.000
2019-01-10	0.000
2019-01-11	0.000
2019-01-12	0.000
2019-01-13	0.000
2019-01-14	0.000
2019-01-15	0.000
2019-01-16	0.000
2019-01-17	4900.000
2019-01-18	6380.000
2019-01-19	3020.000
2019-01-20	2040.000
2019-01-21	1760.000
2019-01-22	1960.000
2019-01-23	1610.000
2019-01-24	1330.000
2019-01-25	1140.000
2019-01-26	991.000
2019-01-27	901.000
2019-01-28	548.000
2019-01-29	0.040
2019-01-30	0.000
2019-01-31	0.000
2019-02-01	0.000
2019-02-02	0.000
2019-02-03	0.000
2019-02-04	0.010
2019-02-05	748.000
2019-02-06	401.000
2019-02-07	156.000
2019-02-08	63.600
2019-02-09	13.000
2019-02-10	0.000
2019-02-11	0.000
2019-02-12	0.000
2019-02-13	17.000
2019-02-14	11700.000
2019-02-15	11900.000
2019-02-16	5690.000
2019-02-17	3930.000
2019-02-18	3190.000
2019-02-19	2570.000
2019-02-20	2160.000
2019-02-21	2330.000
2019-02-22	2010.000
2019-02-23	1880.000
2019-02-24	1810.000
2019-02-25	1760.000
2019-02-26	4520.000
2019-02-27	14700.000
2019-02-28	13100.000
2019-03-01	6510.000
2019-03-02	5750.000
2019-03-03	6240.000
2019-03-04	5190.000
2019-03-05	4610.000
2019-03-06	5530.000
2019-03-07	8090.000
2019-03-08	5570.000
2019-03-09	4900.000
2019-03-10	5020.000
2019-03-11	5050.000
2019-03-12	4610.000
2019-03-13	4300.000
2019-03-14	3620.000
2019-03-15	3480.000
2019-03-16	3330.000
2019-03-17	3210.000
2019-03-18	3120.000
2019-03-19	3010.000
2019-03-20	3000.000
2019-03-21	3040.000
2019-03-22	2910.000
2019-03-23	3150.000
2019-03-24	3010.000
2019-03-25	2600.000
2019-03-26	2700.000
2019-03-27	2740.000
2019-03-28	3940.000
2019-03-29	3840.000
2019-03-30	3300.000
2019-03-31	2980.000
2019-04-01	2840.000
2019-04-02	2740.000
2019-04-03	2610.000
2019-04-04	2520.000
2019-04-05	2450.000
2019-04-06	2260.000
2019-04-07	2120.000
2019-04-08	2090.000
2019-04-09	2090.000
2019-04-10	1990.000
2019-04-11	1570.000
2019-04-12	1330.000
2019-04-13	1090.000
2019-04-14	719.000
2019-04-15	466.000
2019-04-16	331.000
2019-04-17	226.000
2019-04-18	95.100
2019-04-19	19.100
2019-04-20	0.000
2019-04-21	0.000
2019-04-22	0.000
2019-04-23	0.000
2019-04-24	0.000
2019-04-25	0.000
2019-04-26	0.000
2019-04-27	0.000
2019-04-28	0.000
2019-04-29	0.000
2019-04-30	0.000
